"Time","Force","Position","Velocity","Acceleration"
2.564100,1.869,-0.089,0.000,-0.003
2.597400,1.869,-0.089,0.000,0.008
2.630700,1.881,-0.089,0.001,0.023
2.664000,1.869,-0.089,0.003,0.016
2.697300,1.875,-0.089,0.002,0.007
2.730600,1.869,-0.089,0.003,0.001
2.763900,1.863,-0.088,0.003,-0.026
2.797200,1.863,-0.089,0.000,-0.011
2.830500,1.863,-0.089,0.002,-0.003
2.863800,1.863,-0.088,0.001,-0.038
2.897100,1.863,-0.088,-0.003,-0.008
2.930400,1.869,-0.089,0.000,0.037
2.963700,1.863,-0.088,0.003,-0.012
2.997000,1.863,-0.088,-0.002,-0.044
3.030300,1.869,-0.089,-0.003,-0.010
3.063600,1.869,-0.089,-0.001,0.003
3.096900,1.869,-0.089,-0.001,-0.009
3.130200,1.869,-0.089,-0.003,-0.001
3.163500,1.875,-0.089,-0.002,0.031
3.196800,1.869,-0.089,0.001,0.018
3.230100,1.875,-0.089,0.000,-0.017
3.263400,1.869,-0.089,-0.002,0.000
3.296700,1.875,-0.089,0.000,0.024
3.330000,1.869,-0.089,0.000,0.025
3.363300,1.875,-0.089,0.002,0.005
3.396600,1.869,-0.089,0.000,-0.006
3.429900,1.875,-0.089,0.000,0.031
3.463200,1.875,-0.089,0.004,0.023
3.496500,1.869,-0.088,0.003,-0.030
3.529800,1.875,-0.089,0.000,-0.018
3.563100,1.863,-0.089,0.002,-0.004
3.596400,1.869,-0.088,0.000,-0.016
3.629700,1.863,-0.089,0.000,-0.009
3.663000,1.869,-0.088,0.000,-0.001
3.696300,1.863,-0.089,-0.001,0.023
3.729600,1.869,-0.089,0.003,-0.006
3.762900,1.869,-0.088,0.000,-0.059
3.796200,1.863,-0.089,-0.004,-0.023
3.829500,1.863,-0.089,-0.002,0.013
3.862800,1.869,-0.089,-0.001,-0.002
3.896100,1.869,-0.089,-0.003,0.000
3.929400,1.869,-0.089,-0.001,0.006
3.962700,1.881,-0.089,-0.002,0.018
3.996000,1.869,-0.089,0.000,0.027
4.029300,1.881,-0.089,0.001,-0.011
4.062600,1.875,-0.089,-0.002,-0.026
4.095900,1.869,-0.089,-0.001,-0.009
4.129200,1.875,-0.089,-0.003,0.023
4.162500,1.869,-0.089,-0.001,0.079
4.195800,1.869,-0.089,0.005,0.065
4.229100,1.869,-0.089,0.006,-0.016
4.262400,1.869,-0.089,0.002,-0.044
4.295700,1.869,-0.089,0.001,-0.010
4.329000,1.869,-0.089,0.001,0.027
4.362300,1.863,-0.089,0.004,0.031
4.395600,1.863,-0.088,0.005,-0.023
4.428900,1.869,-0.088,0.001,-0.057
4.462200,1.857,-0.088,0.000,-0.043
4.495500,1.863,-0.088,-0.002,-0.012
4.528800,1.863,-0.089,0.000,0.004
4.562100,1.869,-0.088,0.000,-0.036
4.595400,1.869,-0.088,-0.005,-0.035
4.628700,1.875,-0.089,-0.004,0.013
4.662000,1.893,-0.089,-0.002,0.015
4.695300,1.905,-0.089,-0.003,0.009
4.728600,1.893,-0.089,-0.001,-0.002
4.761900,1.899,-0.089,-0.002,-0.026
4.795200,1.857,-0.089,-0.005,0.010
4.828500,1.845,-0.089,-0.003,0.074
4.861800,1.875,-0.089,0.003,0.064
4.895100,1.875,-0.089,0.005,-0.022
4.928400,1.905,-0.089,0.000,-0.077
4.961700,1.911,-0.089,-0.005,-0.021
4.995000,1.881,-0.089,-0.003,0.068
5.028300,1.851,-0.089,0.003,0.079
5.061600,1.839,-0.089,0.005,0.013
5.094900,1.815,-0.089,0.003,-0.045
5.128200,1.845,-0.089,-0.001,-0.022
5.161500,1.875,-0.089,0.001,0.023
5.194800,1.887,-0.089,0.004,-0.009
5.228100,1.899,-0.088,0.001,-0.054
5.261400,1.875,-0.089,-0.002,-0.033
5.294700,1.851,-0.089,-0.001,-0.011
5.328000,1.833,-0.089,-0.003,0.009
5.361300,1.845,-0.089,-0.001,0.020
5.394600,1.863,-0.089,0.000,0.001
5.427900,1.893,-0.089,0.000,-0.022
5.461200,1.899,-0.089,-0.002,-0.040
5.494500,1.893,-0.089,-0.005,-0.007
5.527800,1.881,-0.089,-0.003,0.048
5.561100,1.851,-0.089,0.001,0.036
5.594400,1.857,-0.089,0.000,0.005
5.627700,1.863,-0.089,-0.001,0.030
5.661000,1.875,-0.089,0.003,0.041
5.694300,1.893,-0.089,0.003,0.007
5.727600,1.899,-0.089,0.003,-0.027
5.760900,1.875,-0.089,0.000,-0.028
5.794200,1.869,-0.089,-0.001,0.023
5.827500,1.839,-0.089,0.003,0.045
5.860800,1.845,-0.089,0.005,-0.008
5.894100,1.863,-0.088,0.002,-0.046
5.927400,1.863,-0.089,0.000,-0.037
5.960700,1.893,-0.088,-0.001,-0.023
5.994000,1.887,-0.089,-0.002,0.011
6.027300,1.863,-0.089,0.000,0.028
6.060600,1.857,-0.089,0.002,-0.015
6.093900,1.845,-0.088,0.000,-0.082
6.127200,1.845,-0.088,-0.007,-0.050
6.160500,1.863,-0.089,-0.006,0.057
6.193800,1.875,-0.089,0.000,0.065
6.227100,1.887,-0.089,0.001,0.012
6.260400,1.899,-0.089,0.001,-0.042
6.293700,1.869,-0.089,-0.003,-0.051
6.327000,1.863,-0.089,-0.006,0.039
6.360300,1.857,-0.089,0.001,0.076
6.393600,1.857,-0.089,0.004,-0.005
6.426900,1.875,-0.089,-0.001,-0.034
6.460200,1.887,-0.089,-0.002,0.026
6.493500,1.893,-0.089,0.001,0.074
6.526800,1.881,-0.089,0.006,0.044
6.560100,1.863,-0.089,0.006,-0.039
6.593400,1.845,-0.089,0.001,-0.066
6.626700,1.845,-0.089,-0.002,-0.011
6.660000,1.857,-0.089,0.000,0.048
6.693300,1.875,-0.089,0.004,0.043
6.726600,1.881,-0.089,0.005,-0.023
6.759900,1.881,-0.088,0.002,-0.090
6.793200,1.875,-0.088,-0.004,-0.057
6.826500,1.851,-0.089,-0.003,0.026
6.859800,1.845,-0.089,0.000,0.049
6.893100,1.857,-0.089,0.002,0.010
6.926400,1.869,-0.088,0.001,-0.057
6.959700,1.881,-0.088,-0.004,-0.049
6.993000,1.893,-0.089,-0.004,0.012
7.026300,1.875,-0.089,-0.002,0.026
7.059600,1.881,-0.089,-0.002,0.029
7.092900,1.863,-0.089,0.001,0.010
7.126200,1.863,-0.089,-0.001,-0.016
7.159500,1.869,-0.089,-0.003,0.040
7.192800,1.881,-0.089,0.003,0.076
7.226100,1.887,-0.089,0.005,0.018
7.259400,1.887,-0.089,0.004,-0.040
7.292700,1.881,-0.088,0.001,-0.039
7.326000,1.857,-0.089,-0.001,0.017
7.359300,1.857,-0.089,0.003,0.044
7.392600,1.851,-0.088,0.005,-0.008
7.425900,1.857,-0.088,0.002,-0.045
7.459200,1.869,-0.088,0.000,-0.034
7.492500,1.869,-0.088,0.000,-0.020
7.525800,1.869,-0.088,-0.002,0.003
7.559100,1.857,-0.088,0.001,-0.012
7.592400,1.857,-0.088,-0.001,-0.056
7.625700,1.851,-0.088,-0.005,-0.030
7.659000,1.851,-0.089,-0.004,0.022
7.692300,1.875,-0.089,-0.003,0.045
7.725600,1.875,-0.089,0.001,0.010
7.758900,1.887,-0.088,-0.001,-0.048
7.792200,1.875,-0.089,-0.005,-0.026
7.825500,1.863,-0.089,-0.004,0.034
7.858800,1.863,-0.089,-0.002,0.074
7.892100,1.869,-0.089,0.003,0.064
7.925400,1.875,-0.089,0.004,-0.010
7.958700,1.887,-0.089,0.000,-0.025
7.992000,1.881,-0.089,0.000,0.019
8.025300,1.881,-0.089,0.003,0.027
8.058600,1.875,-0.089,0.002,0.027
8.091900,1.863,-0.089,0.005,-0.002
8.125200,1.863,-0.088,0.003,-0.045
8.158500,1.863,-0.088,-0.001,-0.013
8.191800,1.863,-0.089,0.001,0.040
8.225100,1.863,-0.088,0.005,0.015
8.258400,1.869,-0.088,0.003,-0.047
8.291700,1.869,-0.088,0.000,-0.064
8.325000,1.857,-0.088,-0.003,-0.035
8.358300,1.857,-0.088,-0.003,0.009
8.391600,1.857,-0.088,0.000,-0.010
8.424900,1.857,-0.088,-0.003,-0.046
8.458200,1.869,-0.089,-0.004,-0.039
8.491500,1.875,-0.088,-0.005,-0.027
8.524800,1.875,-0.089,-0.008,0.033
8.558100,1.881,-0.089,-0.002,0.068
8.591400,1.875,-0.089,-0.001,0.032
8.624700,1.869,-0.089,0.000,0.002
8.658000,1.875,-0.089,-0.001,-0.009
8.691300,1.875,-0.089,-0.003,0.041
8.724600,1.881,-0.089,0.002,0.070
8.757900,1.887,-0.089,0.005,0.008
8.791200,1.875,-0.089,0.002,-0.022
8.824500,1.875,-0.089,0.001,0.012
8.857800,1.869,-0.089,0.002,0.051
8.891100,1.863,-0.089,0.006,0.034
8.924400,1.863,-0.088,0.007,-0.057
8.957700,1.857,-0.088,0.000,-0.075
8.991000,1.869,-0.089,-0.001,0.005
9.024300,1.863,-0.088,0.002,0.030
9.057600,1.863,-0.088,0.003,-0.017
9.090900,1.857,-0.088,0.002,-0.085
9.124200,1.851,-0.088,-0.004,-0.108
9.157500,1.851,-0.088,-0.009,-0.035
9.190800,1.863,-0.089,-0.007,0.056
9.224100,1.869,-0.089,-0.002,0.067
9.257400,1.869,-0.089,-0.001,0.024
9.290700,1.875,-0.089,-0.001,-0.009
9.324000,1.869,-0.089,-0.003,-0.003
9.357300,1.869,-0.089,-0.002,0.035
9.390600,1.875,-0.089,0.001,0.028
9.423900,1.875,-0.089,0.000,-0.004
9.457200,1.875,-0.089,0.000,-0.008
9.490500,1.881,-0.089,0.000,0.003
9.523800,1.881,-0.089,-0.001,0.050
9.557100,1.875,-0.089,0.003,0.074
9.590400,1.875,-0.089,0.006,0.026
9.623700,1.863,-0.089,0.006,-0.041
9.657000,1.863,-0.088,0.002,-0.052
9.690300,1.857,-0.089,0.000,0.006
9.723600,1.869,-0.089,0.004,0.010
9.756900,1.869,-0.088,0.003,-0.043
9.790200,1.863,-0.088,-0.001,-0.036
9.823500,1.869,-0.088,0.000,-0.005
9.856800,1.857,-0.088,0.000,-0.003
9.890100,1.851,-0.088,0.000,-0.017
9.923400,1.857,-0.088,-0.001,-0.043
9.956700,1.863,-0.088,-0.003,-0.064
9.990000,1.863,-0.089,-0.006,-0.074
