"Time","Position","Velocity","Acceleration","Time","Position","Velocity"
1.600,-0.095,-0.228,-0.161,1.6,0.551216076,0.420
1.625,-0.102,-0.229,0.060,1.625,0.561802624,0.427
1.650,-0.107,-0.227,0.361,1.65,0.57255589,0.433
1.675,-0.113,-0.214,0.758,1.675,0.583475872,0.440
1.700,-0.118,-0.188,1.121,1.7,0.594562572,0.447
1.725,-0.123,-0.154,1.321,1.725,0.605815989,0.453
1.750,-0.126,-0.118,1.355,1.75,0.617236124,0.460
1.775,-0.128,-0.086,1.390,1.775,0.628822975,0.467
1.800,-0.130,-0.052,1.529,1.8,0.640576545,0.473
1.825,-0.131,-0.010,1.677,1.825,0.652496831,0.480
1.850,-0.131,0.034,1.742,1.85,0.664583834,0.487
1.875,-0.130,0.080,1.661,1.875,0.676837555,0.493
1.900,-0.126,0.121,1.422,1.9,0.689257994,0.499
1.925,-0.123,0.152,1.164,1.925,0.701845149,0.502
1.950,-0.119,0.177,0.990,1.95,0.714460065,0.501
1.975,-0.114,0.201,0.818,1.975,0.726963785,0.498
2.000,-0.109,0.220,0.550,2,0.739356308,0.493
2.025,-0.103,0.229,0.249,2.025,0.751637634,0.489
2.050,-0.097,0.232,-0.051,2.05,0.763807765,0.485
2.075,-0.091,0.227,-0.358,2.075,0.775866698,0.480
2.100,-0.086,0.213,-0.616,2.1,0.787814436,0.476
2.125,-0.081,0.195,-0.853,2.125,0.799650977,0.471
2.150,-0.076,0.172,-1.122,2.15,0.811376322,0.467
2.175,-0.072,0.139,-1.372,2.175,0.82299047,0.462
2.200,-0.069,0.100,-1.503,2.2,0.834493421,0.458
2.225,-0.067,0.062,-1.532,2.225,0.845885177,0.453
2.250,-0.066,0.025,-1.586,2.25,0.857165736,0.449
2.275,-0.066,-0.017,-1.647,2.275,0.868335098,0.445
2.300,-0.066,-0.060,-1.622,2.3,0.879393264,0.440
2.325,-0.069,-0.101,-1.486,2.325,0.890340234,0.436
2.350,-0.072,-0.135,-1.304,2.35,0.901176007,0.431
2.375,-0.075,-0.165,-1.159,2.375,0.911900584,0.427
2.400,-0.080,-0.192,-1.019,2.4,0.922513965,0.422
2.425,-0.085,-0.219,-0.749,2.425,0.933016149,0.418
2.450,-0.091,-0.233,-0.361,2.45,0.943407136,0.413
2.475,-0.097,-0.237,0.028,2.475,0.953686928,0.409
2.500,-0.103,-0.230,0.367,2.5,0.963855522,0.405
2.525,-0.109,-0.213,0.517,2.525,0.973912921,0.400
2.550,-0.114,-0.203,0.605,2.55,0.983859123,0.396
2.575,-0.119,-0.189,0.906,2.575,0.993694128,0.391
2.600,-0.123,-0.160,1.300,2.6,1.003417937,0.387
2.625,-0.127,-0.120,1.556,2.625,1.01303055,0.382
2.650,-0.130,-0.078,1.634,2.65,1.022531966,0.378
2.675,-0.131,-0.038,1.632,2.675,1.031922186,0.373
2.700,-0.131,0.004,1.602,2.7,1.04120121,0.369
2.725,-0.131,0.043,1.556,2.725,1.050369037,0.364
2.750,-0.129,0.080,1.552,2.75,1.059425668,0.360
2.775,-0.127,0.122,1.481,2.775,1.068371102,0.356
2.800,-0.123,0.157,1.300,2.8,1.07720534,0.351
2.825,-0.119,0.187,1.094,2.825,1.085928381,0.347
2.850,-0.114,0.214,0.790,2.85,1.094540226,0.342
2.875,-0.108,0.229,0.392,2.875,1.103040875,0.338
2.900,-0.102,0.231,0.098,2.9,1.111430327,0.333
2.925,-0.096,0.230,-0.065,2.925,1.119708582,0.329
2.950,-0.090,0.228,-0.255,2.95,1.127875642,0.324
2.975,-0.085,0.221,-0.564,2.975,1.135931505,0.320
3.000,-0.079,0.203,-0.978,3,1.143876171,0.316
3.025,-0.074,0.171,-1.358,3.025,1.151709641,0.311
3.050,-0.070,0.131,-1.565,3.05,1.159431915,0.307
3.075,-0.068,0.088,-1.544,3.075,1.167042992,0.302
3.100,-0.066,0.053,-1.476,3.1,1.174542873,0.298
3.125,-0.065,0.016,-1.491,3.125,1.181931557,0.293
3.150,-0.065,-0.021,-1.526,3.15,1.189209045,0.289
3.175,-0.066,-0.059,-1.601,3.175,1.196375337,0.284
3.200,-0.068,-0.103,-1.607,3.2,1.203430432,0.280
3.225,-0.071,-0.144,-1.442,3.225,1.210374331,0.276
3.250,-0.075,-0.176,-1.214,3.25,1.217207033,0.271
3.275,-0.080,-0.205,-0.938,3.275,1.223928539,0.267
3.300,-0.086,-0.225,-0.573,3.3,1.230538849,0.262
3.325,-0.092,-0.233,-0.218,3.325,1.237037962,0.258
3.350,-0.098,-0.234,0.056,3.35,1.243425878,0.253
3.375,-0.103,-0.229,0.265,3.375,1.249702599,0.249
3.400,-0.109,-0.220,0.451,3.4,1.255868122,0.244
3.425,-0.114,-0.209,0.732,3.425,1.26192245,0.240
3.450,-0.120,-0.186,1.118,3.45,1.267865581,0.236
3.475,-0.124,-0.151,1.425,3.475,1.273697515,0.231
3.500,-0.128,-0.110,1.540,3.5,1.279418254,0.227
3.525,-0.130,-0.070,1.491,3.525,1.285027795,0.222
3.550,-0.131,-0.037,1.469,3.55,1.290526141,0.218
3.575,-0.131,-0.001,1.590,3.575,1.29591329,0.213
3.600,-0.131,0.043,1.685,3.6,1.301189242,0.209
3.625,-0.129,0.087,1.637,3.625,1.306353998,0.204
3.650,-0.127,0.128,1.458,3.65,1.311407558,0.200
3.675,-0.123,0.161,1.205,3.675,1.316349921,0.195
3.700,-0.119,0.187,0.985,3.7,1.321181088,0.191
3.725,-0.113,0.211,0.752,3.725,1.325901058,0.187
3.750,-0.108,0.227,0.446,3.75,1.330509833,0.182
3.775,-0.102,0.233,0.126,3.775,1.33500741,0.178
3.800,-0.096,0.232,-0.170,3.8,1.339393791,0.173
3.825,-0.090,0.223,-0.419,3.825,1.343668976,0.169
3.850,-0.085,0.210,-0.618,3.85,1.347832964,0.164
3.875,-0.080,0.195,-0.909,3.875,1.351885756,0.160
3.900,-0.075,0.166,-1.252,3.9,1.355827352,0.155
3.925,-0.071,0.128,-1.434,3.925,1.359657751,0.151
3.950,-0.068,0.092,-1.509,3.95,1.363376954,0.147
3.975,-0.066,0.053,-1.567,3.975,1.36698496,0.142
4.000,-0.066,0.013,-1.578,4,1.37048177,0.138
4.025,-0.066,-0.027,-1.551,4.025,1.373867383,0.133
4.050,-0.067,-0.064,-1.552,4.05,1.3771418,0.129
4.075,-0.069,-0.106,-1.482,4.075,1.380305021,0.124
4.100,-0.072,-0.141,-1.305,4.1,1.383357045,0.120
4.125,-0.076,-0.170,-1.122,4.125,1.386297873,0.115
4.150,-0.081,-0.198,-0.875,4.15,1.389127504,0.111
4.175,-0.086,-0.216,-0.565,4.175,1.391845939,0.107
4.200,-0.092,-0.225,-0.290,4.2,1.394453178,0.102
4.225,-0.097,-0.231,-0.005,4.225,1.39694922,0.097
4.250,-0.104,-0.226,0.300,4.25,1.399334066,0.088
4.275,-0.109,-0.213,0.506,4.275,1.401607715,0.067
4.300,-0.114,-0.202,0.753,4.3,1.403116141,0.027
4.325,-0.119,-0.179,1.122,4.325,1.403205319,-0.026
4.350,-0.123,-0.141,1.328,4.35,1.401875246,-0.082
4.375,-0.126,-0.109,1.394,4.375,1.399125925,-0.138
4.400,-0.129,-0.074,1.500,4.4,1.394957353,-0.195
4.425,-0.130,-0.034,1.588,4.425,1.389369533,-0.252
4.450,-0.131,0.007,1.631,4.45,1.382362463,-0.309
4.475,-0.130,0.049,1.613,4.475,1.373936144,-0.365
4.500,-0.128,0.090,1.489,4.5,1.364090576,-0.422
4.525,-0.125,0.124,1.325,4.525,1.352825758,-0.479
4.550,-0.122,0.155,1.201,4.55,1.34014169,-0.536
4.575,-0.117,0.185,1.050,4.575,1.326038374,-0.593
4.600,-0.113,0.210,0.777,4.6,1.310515808,-0.649
4.625,-0.107,0.226,0.407,4.625,1.293573992,-0.706
4.650,-0.101,0.231,0.024,4.65,1.275212928,-0.763
4.675,-0.095,0.224,-0.252,4.675,1.255432614,-0.820
4.700,-0.090,0.215,-0.406,4.7,1.23423305,-0.876
4.725,-0.084,0.205,-0.590,4.725,1.211614237,-0.933
4.750,-0.079,0.188,-0.874,4.75,1.187576175,-0.990
4.775,-0.075,0.162,-1.178,4.775,1.162118864,-1.047
4.800,-0.071,0.128,-1.441,4.8,1.135242303,-1.103
4.825,-0.068,0.088,-1.598,4.825,1.106946492,-1.160
4.850,-0.067,0.045,-1.625,4.85,1.077231433,-1.217
4.875,-0.066,0.005,-1.605,4.875,1.046097124,-1.274
4.900,-0.066,-0.034,-1.587,4.9,1.013543565,-1.331
4.925,-0.068,-0.075,-1.520,4.925,0.979570757,-1.387
4.950,-0.070,-0.112,-1.379,4.95,0.9441787,-1.444
4.975,-0.073,-0.143,-1.248,4.975,0.907367394,-1.501
5.000,-0.077,-0.174,-1.121,5,0.869136838,-1.558
5.025,-0.082,-0.201,-0.925,5.025,0.829487033,-1.614
5.050,-0.088,-0.222,-0.634,5.05,0.788417978,-1.671
5.075,-0.093,-0.235,-0.232,5.075,0.745929674,-1.728
5.100,-0.100,-0.235,0.207,5.1,0.702022121,-1.785
5.125,-0.105,-0.221,0.497,5.125,0.656695318,-1.841
5.150,-0.111,-0.207,0.651,5.15,0.609949266,-1.898
5.175,-0.116,-0.189,0.818,5.175,0.561783965,-1.955
5.200,-0.120,-0.166,0.988,5.2,0.512199414,-2.012
5.225,-0.124,-0.142,1.238,5.225,0.461195614,-2.007
5.250,-0.128,-0.106,1.538,5.25,0.408772564,-1.817
5.275,-0.130,-0.061,1.679,5.275,0.354930265,-1.067
5.300,-0.131,-0.018,1.643,5.3,0.354930265,-0.298
5.325,-0.130,0.023,1.510,5.325,0.354930265,-0.060
5.350,-0.129,0.056,1.436,5.35,0.354930265,0.000
5.375,-0.128,0.091,1.493,5.375,0.354930265,0.000
5.400,-0.125,0.132,1.499,5.4,0.354930265,0.000
5.425,-0.121,0.171,1.292,5.425,0.354930265,0.000
5.450,-0.116,0.201,0.884,5.45,0.354930265,0.000
5.475,-0.111,0.216,0.467,5.475,0.354930265,0.000
5.500,-0.105,0.220,0.216,5.5,0.354930265,0.000
5.525,-0.100,0.224,0.075,5.525,0.354930265,0.000
5.550,-0.094,0.224,-0.085,5.55,0.354930265,0.000
5.575,-0.088,0.222,-0.352,5.575,0.354930265,0.000
5.600,-0.083,0.211,-0.772,5.6,0.354930265,0.000
5.625,-0.077,0.183,-1.168,5.625,0.354930265,0.000
5.650,-0.073,0.146,-1.333,5.65,0.354930265,0.000
5.675,-0.070,0.114,-1.395,5.675,0.354930265,0.000
5.700,-0.068,0.079,-1.512,5.7,0.354930265,0.000
5.725,-0.066,0.038,-1.609,5.725,0.354930265,0.000
5.750,-0.066,-0.004,-1.615,5.75,0.354930265,0.000
5.775,-0.066,-0.044,-1.572,5.775,0.354930265,0.000
5.800,-0.068,-0.082,-1.518,5.8,0.354930265,0.000
5.825,-0.071,-0.120,-1.427,5.825,0.354930265,0.000
5.850,-0.074,-0.156,-1.246,5.85,0.354930265,0.000
5.875,-0.078,-0.184,-0.984,5.875,0.354930265,0.000
5.900,-0.083,-0.205,-0.697,5.9,0.354930265,0.000
5.925,-0.089,-0.220,-0.401,5.925,0.354930265,0.000
5.950,-0.094,-0.223,-0.206,5.95,0.354930265,0.000
5.975,-0.100,-0.229,-0.043,5.975,0.354930265,0.000
6.000,-0.106,-0.229,0.281,6,0.354930265,0.000
6.025,-0.112,-0.216,0.667,6.025,0.354930265,0.000
6.050,-0.117,-0.194,0.994,6.05,0.354930265,0.000
6.075,-0.122,-0.164,1.213,6.075,0.354930265,0.000
6.100,-0.125,-0.131,1.334,6.1,0.354930265,0.000
6.125,-0.128,-0.097,1.437,6.125,0.354930265,0.000
6.150,-0.130,-0.060,1.542,6.15,0.354930265,0.000
6.175,-0.131,-0.020,1.635,6.175,0.354930265,0.000
6.200,-0.131,0.023,1.678,6.2,0.354930265,0.000
6.225,-0.130,0.067,1.588,6.225,0.354930265,0.000
6.250,-0.128,0.104,1.429,6.25,0.354930265,0.000
6.275,-0.125,0.138,1.285,6.275,0.354930265,0.000
6.300,-0.121,0.170,1.078,6.3,0.354930265,0.000
6.325,-0.116,0.191,0.868,6.325,0.354930265,0.000
6.350,-0.111,0.211,0.721,6.35,0.354930265,0.000
6.375,-0.106,0.230,0.454,6.375,0.354930265,0.000
6.400,-0.099,0.238,0.014,6.4,0.354930265,0.000
6.425,-0.093,0.229,-0.363,6.425,0.354930265,0.000
6.450,-0.088,0.215,-0.561,6.45,0.354930265,0.000
6.475,-0.083,0.201,-0.734,6.475,0.354930265,0.000
6.500,-0.078,0.181,-0.992,6.5,0.354930265,0.000
6.525,-0.073,0.152,-1.257,6.525,0.354930265,0.000
6.550,-0.070,0.116,-1.427,6.55,0.354930265,0.000
6.575,-0.068,0.080,-1.557,6.575,0.354930265,0.000
6.600,-0.066,0.038,-1.656,6.6,0.354930265,0.000
6.625,-0.066,-0.005,-1.666,6.625,0.354930265,0.000
6.650,-0.066,-0.048,-1.582,6.65,0.354930265,0.000
6.675,-0.068,-0.086,-1.437,6.675,0.354930265,0.000
6.700,-0.071,-0.119,-1.293,6.7,0.354930265,0.000
6.725,-0.074,-0.149,-1.183,6.725,0.354930265,0.000
6.750,-0.078,-0.179,-1.044,6.75,0.354930265,0.000
6.775,-0.083,-0.204,-0.801,6.775,0.354930265,0.000
6.800,-0.088,-0.219,-0.531,6.8,0.354930265,0.000
6.825,-0.094,-0.231,-0.227,6.825,0.354930265,0.000
6.850,-0.100,-0.232,0.127,6.85,0.354930265,0.000
6.875,-0.106,-0.223,0.435,6.875,0.354930265,0.000
6.900,-0.111,-0.210,0.716,6.9,0.354930265,0.000
6.925,-0.117,-0.187,0.945,6.925,0.354930265,0.000
6.950,-0.121,-0.162,1.128,6.95,0.354930265,0.000
6.975,-0.125,-0.130,1.304,6.975,0.354930265,0.000
7.000,-0.127,-0.095,1.422,7,0.354930265,0.000
7.025,-0.130,-0.060,1.569,7.025,0.354930265,0.000
7.050,-0.131,-0.016,1.684,7.05,0.354930265,0.000
7.075,-0.130,0.029,1.614,7.075,0.354930265,0.000
7.100,-0.129,0.066,1.479,7.1,0.354930265,0.000
7.125,-0.127,0.102,1.363,7.125,0.354930265,0.000
7.150,-0.124,0.133,1.280,7.15,0.354930265,0.000
7.175,-0.120,0.165,1.200,7.175,0.354930265,0.000
7.200,-0.116,0.197,0.962,7.2,0.354930265,0.000
7.225,-0.110,0.216,0.608,7.225,0.354930265,0.000
7.250,-0.105,0.227,0.257,7.25,0.354930265,0.000
7.275,-0.099,0.228,-0.054,7.275,0.354930265,0.000
7.300,-0.093,0.223,-0.305,7.3,0.354930265,0.000
7.325,-0.088,0.212,-0.528,7.325,0.354930265,0.000
7.350,-0.082,0.196,-0.749,7.35,0.354930265,0.000
7.375,-0.078,0.176,-1.021,7.375,0.354930265,0.000
7.400,-0.073,0.146,-1.305,7.4,0.354930265,0.000
7.425,-0.070,0.109,-1.499,7.425,0.354930265,0.000
7.450,-0.068,0.069,-1.610,7.45,0.354930265,0.000
7.475,-0.067,0.026,-1.607,7.475,0.354930265,0.000
7.500,-0.067,-0.012,-1.564,7.5,0.354930265,0.000
7.525,-0.067,-0.051,-1.558,7.525,0.354930265,0.000
7.550,-0.069,-0.091,-1.477,7.55,0.354930265,0.000
7.575,-0.072,-0.128,-1.289,7.575,0.354930265,0.000
7.600,-0.076,-0.156,-1.074,7.6,0.354930265,0.000
7.625,-0.080,-0.179,-0.937,7.625,0.354930265,0.000
7.650,-0.085,-0.204,-0.755,7.65,0.354930265,0.000
7.675,-0.090,-0.220,-0.426,7.675,0.354930265,0.016
7.700,-0.096,-0.226,-0.069,7.7,0.354930265,0.082
7.725,-0.102,-0.222,0.230,7.725,0.354930265,0.297
7.750,-0.107,-0.211,0.406,7.75,0.369766655,0.511
7.775,-0.112,-0.203,0.613,7.775,0.384603046,0.577
7.800,-0.117,-0.184,0.923,7.8,0.399439436,0.593
7.825,-0.122,-0.156,1.217,7.825,0.414275826,0.593
7.850,-0.125,-0.122,1.461,7.85,0.429112217,0.593
7.875,-0.128,-0.080,1.547,7.875,0.443948607,0.593
7.900,-0.129,-0.041,1.499,7.9,0.458784997,0.593
7.925,-0.130,-0.007,1.515,7.925,0.473621387,0.593
7.950,-0.130,0.033,1.570,7.95,0.488457778,0.593
7.975,-0.128,0.074,1.536,7.975,0.503294168,0.593
8.000,-0.126,0.111,1.459,8,0.518130558,0.593
8.025,-0.123,0.148,1.327,8.025,0.532966948,0.593
8.050,-0.119,0.181,1.048,8.05,0.547803339,0.593
8.075,-0.113,0.202,0.679,8.075,0.562639729,0.593
8.100,-0.108,0.211,0.415,8.1,0.577476119,0.593
8.125,-0.103,0.222,0.215,8.125,0.59231251,0.593
8.150,-0.097,0.225,-0.060,8.15,0.6071489,0.593
8.175,-0.091,0.217,-0.286,8.175,0.62198529,0.593
8.200,-0.086,0.210,-0.525,8.2,0.63682168,0.593
8.225,-0.081,0.195,-0.899,8.225,0.651658071,0.593
8.250,-0.076,0.164,-1.198,8.25,0.666494461,0.593
8.275,-0.072,0.129,-1.297,8.275,0.681330851,0.593
8.300,-0.070,0.098,-1.356,8.3,0.696167241,0.593
8.325,-0.068,0.065,-1.523,8.325,0.711003632,0.593
8.350,-0.066,0.022,-1.666,8.35,0.725840022,0.593
8.375,-0.066,-0.023,-1.623,8.375,0.740676412,0.593
8.400,-0.068,-0.061,-1.516,8.4,0.755512803,0.593
8.425,-0.069,-0.098,-1.423,8.425,0.770349193,0.593
8.450,-0.072,-0.132,-1.311,8.45,0.785185583,0.593
8.475,-0.076,-0.166,-1.119,8.475,0.800021973,0.593
8.500,-0.081,-0.190,-0.855,8.5,0.814858364,0.593
8.525,-0.086,-0.207,-0.615,8.525,0.829694754,0.593
8.550,-0.091,-0.221,-0.361,8.55,0.844531144,0.593
8.575,-0.097,-0.225,-0.116,8.575,0.859367534,0.593
8.600,-0.103,-0.227,0.148,8.6,0.874203925,0.593
8.625,-0.108,-0.220,0.491,8.625,0.889040315,0.593
8.650,-0.114,-0.202,0.804,8.65,0.903876705,0.593
8.675,-0.119,-0.178,1.049,8.675,0.918713095,0.593
8.700,-0.123,-0.148,1.221,8.7,0.933549486,0.593
8.725,-0.126,-0.115,1.321,8.725,0.948385876,0.593
8.750,-0.129,-0.082,1.426,8.75,0.963222266,0.593
8.775,-0.130,-0.046,1.583,8.775,0.978058657,0.593
8.800,-0.131,-0.003,1.727,8.8,0.992895047,0.581
8.825,-0.130,0.045,1.693,8.825,1.007731437,0.533
8.850,-0.129,0.085,1.513,8.85,1.022567827,0.375
8.875,-0.126,0.120,1.328,8.875,1.026458654,0.216
8.900,-0.123,0.152,1.149,8.9,1.03034948,0.168
8.925,-0.118,0.178,0.961,8.925,1.034240306,0.156
8.950,-0.114,0.198,0.801,8.95,1.038131132,0.156
8.975,-0.108,0.218,0.614,8.975,1.042021959,0.156
9.000,-0.103,0.234,0.266,9,1.045912785,0.156
9.025,-0.096,0.233,-0.139,9.025,1.049803611,0.156
9.050,-0.091,0.224,-0.446,9.05,1.053694438,0.156
9.075,-0.085,0.210,-0.702,9.075,1.057585264,0.156
9.100,-0.080,0.187,-0.887,9.1,1.06147609,0.156
9.125,-0.076,0.164,-1.024,9.125,1.065366916,0.156
9.150,-0.072,0.138,-1.231,9.15,1.069257743,0.156
9.175,-0.069,0.103,-1.456,9.175,1.073148569,0.156
9.200,-0.067,0.064,-1.630,9.2,1.077039395,0.156
9.225,-0.065,0.020,-1.735,9.225,1.080930221,0.156
9.250,-0.066,-0.026,-1.707,9.25,1.084821048,0.156
9.275,-0.067,-0.068,-1.551,9.275,1.088711874,0.156
9.300,-0.069,-0.103,-1.372,9.3,1.0926027,0.156
9.325,-0.072,-0.136,-1.219,9.325,1.096493526,0.156
9.350,-0.076,-0.164,-1.073,9.35,1.100384353,0.156
9.375,-0.080,-0.190,-0.901,9.375,1.104275179,0.156
9.400,-0.086,-0.211,-0.661,9.4,1.108166005,0.156
9.425,-0.091,-0.223,-0.389,9.425,1.112056831,0.156
9.450,-0.097,-0.231,-0.075,9.45,1.115947658,0.156
9.475,-0.103,-0.228,0.259,9.475,1.119838484,0.156
9.500,-0.108,-0.217,0.552,9.5,1.12372931,0.156
9.525,-0.114,-0.200,0.812,9.525,1.127620137,0.156
9.550,-0.119,-0.175,1.009,9.55,1.131510963,0.156
9.575,-0.122,-0.148,1.155,9.575,1.135401789,0.156
9.600,-0.126,-0.118,1.334,9.6,1.139292615,0.156
9.625,-0.128,-0.083,1.558,9.625,1.143183442,0.156
9.650,-0.130,-0.038,1.695,9.65,1.147074268,0.156
9.675,-0.130,0.007,1.642,9.675,1.150965094,0.156
9.700,-0.130,0.045,1.532,9.7,1.15485592,0.156
9.725,-0.128,0.082,1.450,9.725,1.158746747,0.156
9.750,-0.126,0.118,1.334,9.75,1.162637573,0.156
9.775,-0.122,0.149,1.205,9.775,1.166528399,0.156
9.800,-0.118,0.179,1.030,9.8,1.170419225,0.156
9.825,-0.113,0.203,0.733,9.825,1.174310052,0.156
9.850,-0.108,0.216,0.401,9.85,1.178200878,0.156
9.875,-0.102,0.222,0.127,9.875,1.182091704,0.156
9.900,-0.097,0.220,-0.054,9.9,1.185982531,0.156
9.925,-0.091,0.218,-0.196,9.925,1.189873357,0.156
9.950,-0.086,0.213,-0.400,9.95,1.193764183,0.156
9.975,-0.080,0.197,-0.571,9.975,1.197655009,0.156
10.000,-0.076,0.180,-0.658,10,1.201545836,0.156
,,,,10.025,1.205436662,0.156
