"Time","Force","Position","Velocity","Acceleration"
2.331000,0.013,0.000,-0.005,0.097
2.364300,0.019,0.000,-0.001,0.091
2.397600,0.013,0.000,0.002,0.060
2.430900,0.013,0.000,0.002,0.055
2.464200,0.001,0.000,0.005,0.070
2.497500,0.001,0.000,0.009,0.021
2.530800,-0.005,0.001,0.008,-0.061
2.564100,-0.011,0.001,0.004,-0.110
2.597400,-0.017,0.001,-0.001,-0.124
2.630700,-0.005,0.001,-0.006,-0.089
2.664000,-0.011,0.000,-0.007,-0.031
2.697300,-0.011,0.000,-0.006,-0.007
2.730600,0.007,0.000,-0.009,0.036
2.763900,0.007,-0.001,-0.005,0.089
2.797200,0.013,0.000,-0.001,0.092
2.830500,0.013,-0.001,0.001,0.095
2.863800,0.013,0.000,0.006,0.078
2.897100,0.001,0.000,0.006,0.061
2.930400,0.001,0.000,0.010,0.034
2.963700,-0.005,0.001,0.010,-0.036
2.997000,-0.005,0.001,0.006,-0.071
3.030300,-0.011,0.001,0.005,-0.099
3.063600,-0.017,0.001,0.000,-0.121
3.096900,-0.011,0.001,-0.005,-0.080
3.130200,-0.011,0.001,-0.005,-0.042
3.163500,-0.005,0.001,-0.006,-0.047
3.196800,0.001,0.001,-0.010,-0.015
3.230100,0.013,0.000,-0.008,0.053
3.263400,0.013,0.000,-0.006,0.113
3.296700,0.019,-0.001,0.000,0.141
3.330000,0.007,0.000,0.007,0.076
3.363300,0.007,0.000,0.004,0.030
3.396600,-0.005,0.000,0.007,0.019
3.429900,-0.011,0.001,0.008,-0.058
3.463200,-0.005,0.001,0.002,-0.103
3.496500,-0.017,0.001,0.000,-0.101
3.529800,-0.017,0.001,-0.004,-0.095
3.563100,-0.011,0.001,-0.007,-0.070
3.596400,-0.011,0.000,-0.009,-0.034
3.629700,-0.005,0.000,-0.011,0.029
3.663000,0.007,-0.001,-0.008,0.122
3.696300,0.007,-0.001,0.000,0.134
3.729600,0.013,0.000,0.003,0.069
3.762900,0.007,-0.001,0.004,0.028
3.796200,0.013,0.000,0.004,0.021
3.829500,0.013,0.000,0.004,0.057
3.862800,-0.005,0.000,0.009,0.045
3.896100,-0.005,0.001,0.010,-0.043
3.929400,-0.017,0.001,0.005,-0.096
3.962700,-0.017,0.001,0.001,-0.093
3.996000,-0.017,0.001,-0.001,-0.083
4.029300,-0.005,0.001,-0.004,-0.074
4.062600,-0.005,0.001,-0.007,-0.038
4.095900,0.007,0.000,-0.007,0.009
4.129200,0.007,0.000,-0.005,0.036
4.162500,0.007,0.000,-0.004,0.053
4.195800,0.013,0.000,-0.004,0.109
4.229100,0.013,-0.001,0.005,0.118
4.262400,0.007,0.000,0.007,0.052
4.295700,0.001,0.000,0.006,0.016
4.329000,0.001,0.001,0.009,-0.039
4.362300,-0.011,0.001,0.004,-0.100
4.395600,-0.011,0.001,0.000,-0.108
4.428900,-0.017,0.001,-0.004,-0.090
4.462200,-0.011,0.001,-0.006,-0.049
4.495500,-0.011,0.000,-0.006,-0.031
4.528800,-0.005,0.000,-0.008,-0.023
4.562100,0.007,0.000,-0.009,0.031
4.595400,0.013,-0.001,-0.005,0.072
4.628700,0.007,-0.001,-0.003,0.083
4.662000,0.013,-0.001,0.000,0.090
4.695300,0.013,-0.001,0.003,0.074
4.728600,0.007,-0.001,0.005,0.059
4.761900,0.001,0.000,0.007,0.036
4.795200,-0.011,0.000,0.008,-0.006
4.828500,-0.011,0.000,0.007,-0.050
4.861800,-0.011,0.001,0.004,-0.084
4.895100,-0.011,0.001,0.001,-0.095
4.928400,-0.011,0.001,-0.002,-0.105
4.961700,-0.005,0.001,-0.007,-0.083
4.995000,-0.005,0.000,-0.010,-0.002
5.028300,0.007,0.000,-0.007,0.074
5.061600,0.007,-0.001,-0.002,0.088
5.094900,0.013,0.000,0.000,0.076
5.128200,0.013,-0.001,0.000,0.109
5.161500,0.013,-0.001,0.008,0.097
5.194800,0.007,0.000,0.010,0.010
5.228100,-0.005,0.000,0.007,-0.026
5.261400,-0.005,0.001,0.007,-0.044
5.294700,-0.017,0.001,0.006,-0.097
5.328000,-0.017,0.001,0.000,-0.129
5.361300,-0.011,0.001,-0.005,-0.099
5.394600,-0.011,0.001,-0.006,-0.070
5.427900,-0.005,0.001,-0.009,-0.056
5.461200,-0.005,0.000,-0.012,0.018
5.494500,0.007,-0.001,-0.008,0.095
5.527800,0.007,-0.001,-0.003,0.093
5.561100,0.007,-0.001,-0.002,0.081
5.594400,0.007,-0.001,0.002,0.075
5.627700,0.013,0.000,0.004,0.058
5.661000,0.001,-0.001,0.004,0.075
5.694300,-0.005,0.000,0.011,0.024
5.727600,-0.011,0.001,0.009,-0.100
5.760900,-0.011,0.001,0.000,-0.118
5.794200,-0.017,0.000,-0.001,-0.076
5.827500,-0.011,0.001,-0.003,-0.054
5.860800,-0.005,0.000,-0.004,-0.033
5.894100,-0.005,0.000,-0.005,-0.023
5.927400,0.013,0.000,-0.008,0.032
5.960700,0.007,-0.001,-0.003,0.072
5.994000,0.019,0.000,-0.001,0.060
6.027300,0.007,-0.001,0.000,0.091
6.060600,0.013,-0.001,0.006,0.102
6.093900,0.001,0.000,0.008,0.068
6.127200,-0.005,0.000,0.010,0.039
6.160500,-0.005,0.001,0.012,-0.040
6.193800,-0.005,0.001,0.008,-0.130
6.227100,-0.011,0.001,0.001,-0.149
6.260400,-0.017,0.001,-0.004,-0.123
6.293700,-0.011,0.001,-0.007,-0.078
6.327000,-0.017,0.001,-0.009,-0.033
6.360300,0.001,0.000,-0.010,0.023
6.393600,0.007,0.000,-0.007,0.075
6.426900,0.013,0.000,-0.003,0.066
6.460200,0.013,0.000,-0.003,0.047
6.493500,0.019,-0.001,-0.001,0.057
6.526800,0.013,0.000,0.001,0.075
6.560100,0.007,-0.001,0.003,0.103
6.593400,-0.005,0.000,0.011,0.035
6.626700,-0.011,0.001,0.009,-0.106
6.660000,-0.011,0.001,0.000,-0.139
6.693300,-0.011,0.000,-0.003,-0.087
6.726600,-0.011,0.000,-0.005,-0.051
6.759900,-0.011,0.000,-0.007,-0.020
6.793200,-0.005,0.000,-0.006,0.000
6.826500,-0.005,0.000,-0.007,0.024
6.859800,0.007,-0.001,-0.005,0.078
6.893100,0.007,-0.001,0.000,0.080
6.926400,0.013,-0.001,0.001,0.060
6.959700,0.013,-0.001,0.002,0.088
6.993000,0.013,-0.001,0.007,0.091
7.026300,0.001,0.000,0.011,0.038
7.059600,-0.005,0.000,0.011,-0.039
7.092900,-0.011,0.001,0.006,-0.080
7.126200,-0.017,0.001,0.005,-0.114
7.159500,-0.023,0.001,-0.001,-0.148
7.192800,-0.011,0.001,-0.008,-0.095
7.226100,-0.005,0.000,-0.007,-0.036
7.259400,-0.005,0.000,-0.010,0.011
7.292700,0.007,-0.001,-0.007,0.074
7.326000,0.007,0.000,-0.003,0.079
7.359300,0.013,-0.001,-0.002,0.076
7.392600,0.013,-0.001,0.003,0.067
7.425900,0.007,0.000,0.004,0.033
7.459200,0.001,0.000,0.004,0.016
7.492500,-0.005,0.000,0.004,0.006
7.525800,-0.005,0.000,0.005,-0.010
7.559100,-0.017,0.000,0.005,-0.065
7.592400,-0.017,0.001,0.000,-0.117
7.625700,-0.017,0.000,-0.004,-0.114
7.659000,-0.005,0.000,-0.009,-0.058
7.692300,-0.011,-0.001,-0.008,0.003
7.725600,-0.005,0.000,-0.007,0.006
7.758900,0.013,-0.001,-0.009,0.032
7.792200,0.007,-0.001,-0.005,0.075
7.825500,0.019,-0.001,-0.003,0.103
7.858800,0.013,-0.001,0.001,0.134
7.892100,0.007,-0.001,0.007,0.119
7.925400,-0.005,-0.001,0.011,0.054
7.958700,0.001,0.000,0.011,-0.024
7.992000,-0.011,0.000,0.008,-0.077
8.025300,-0.005,0.000,0.005,-0.099
8.058600,-0.017,0.000,0.002,-0.119
8.091900,-0.011,0.001,-0.004,-0.115
8.125200,-0.011,0.000,-0.008,-0.043
8.158500,0.001,0.000,-0.006,0.011
8.191800,-0.005,0.000,-0.005,0.012
8.225100,0.007,-0.001,-0.006,0.041
8.258400,0.007,-0.001,-0.003,0.089
8.291700,0.007,-0.001,0.001,0.109
8.325000,0.013,-0.001,0.006,0.076
8.358300,0.001,0.000,0.007,0.016
8.391600,0.007,0.000,0.004,0.007
8.424900,-0.005,0.000,0.008,-0.030
8.458200,-0.011,0.001,0.005,-0.126
8.491500,-0.017,0.000,-0.004,-0.131
8.524800,-0.017,0.000,-0.005,-0.085
8.558100,-0.011,0.000,-0.008,-0.053
8.591400,-0.005,-0.001,-0.010,0.013
8.624700,-0.005,-0.001,-0.008,0.075
8.658000,0.001,-0.001,-0.004,0.095
8.691300,0.007,-0.001,0.001,0.054
8.724600,0.007,-0.001,0.000,0.012
8.757900,0.013,-0.001,-0.001,0.045
8.791200,0.001,-0.001,0.003,0.082
8.824500,0.007,-0.001,0.005,0.082
8.857800,0.001,-0.001,0.010,0.038
8.891100,-0.011,0.000,0.010,-0.050
8.924400,-0.011,0.000,0.004,-0.081
8.957700,-0.017,0.000,0.004,-0.104
8.991000,-0.011,0.001,-0.002,-0.143
9.024300,-0.011,0.000,-0.010,-0.066
9.057600,-0.005,-0.001,-0.006,0.018
9.090900,0.007,0.000,-0.005,0.028
9.124200,0.007,-0.001,-0.005,0.058
9.157500,0.007,-0.001,-0.001,0.081
9.190800,0.013,-0.001,0.001,0.085
9.224100,0.013,-0.001,0.004,0.088
9.257400,0.007,-0.001,0.007,0.065
9.290700,0.001,0.000,0.009,0.029
9.324000,0.001,0.000,0.010,-0.031
9.357300,-0.005,0.001,0.007,-0.100
9.390600,-0.011,0.001,0.002,-0.119
9.423900,-0.017,0.001,-0.001,-0.115
9.457200,-0.011,0.001,-0.006,-0.095
9.490500,-0.017,0.000,-0.008,-0.053
9.523800,-0.011,0.000,-0.009,-0.018
9.557100,-0.005,-0.001,-0.011,0.064
9.590400,0.007,-0.001,-0.005,0.129
9.623700,0.019,-0.001,0.001,0.094
9.657000,0.013,-0.001,0.001,0.050
9.690300,0.019,-0.001,0.003,0.029
9.723600,0.001,-0.001,0.003,0.013
9.756900,0.001,-0.001,0.003,0.028
9.790200,-0.011,-0.001,0.006,0.016
9.823500,-0.017,0.000,0.006,-0.048
9.856800,-0.011,0.000,0.002,-0.076
9.890100,-0.011,0.000,0.000,-0.065
9.923400,-0.005,0.000,-0.003,-0.038
9.956700,-0.005,0.000,-0.003,0.000
9.990000,0.001,0.000,-0.002,0.026
