"Time","Force","Position","Velocity","Acceleration"
4.628700,1.671,-0.079,-0.006,-0.055
4.662000,1.677,-0.080,-0.007,0.002
4.695300,1.683,-0.080,-0.005,0.038
4.728600,1.683,-0.080,-0.003,0.046
4.761900,1.683,-0.080,-0.001,0.033
4.795200,1.689,-0.080,-0.001,0.016
4.828500,1.677,-0.080,-0.002,0.047
4.861800,1.683,-0.080,0.001,0.092
4.895100,1.683,-0.080,0.007,0.071
4.928400,1.689,-0.080,0.009,-0.015
4.961700,1.677,-0.079,0.004,-0.066
4.995000,1.677,-0.079,0.000,-0.009
5.028300,1.677,-0.080,0.004,0.054
5.061600,1.665,-0.079,0.007,0.035
5.094900,1.665,-0.079,0.007,-0.029
5.128200,1.659,-0.079,0.005,-0.096
5.161500,1.671,-0.079,-0.002,-0.089
5.194800,1.659,-0.079,-0.004,0.003
5.228100,1.665,-0.079,0.001,0.030
5.261400,1.659,-0.079,0.002,-0.037
5.294700,1.665,-0.079,-0.003,-0.072
5.328000,1.659,-0.079,-0.005,-0.049
5.361300,1.665,-0.079,-0.008,0.032
5.394600,1.677,-0.080,-0.003,0.105
5.427900,1.671,-0.079,0.004,0.047
5.461200,1.683,-0.079,0.002,-0.060
5.494500,1.677,-0.079,-0.003,-0.082
5.527800,1.683,-0.079,-0.008,0.014
5.561100,1.683,-0.080,-0.003,0.118
5.594400,1.689,-0.080,0.005,0.097
5.627700,1.677,-0.079,0.006,0.003
5.661000,1.677,-0.079,0.003,-0.048
5.694300,1.677,-0.079,0.000,-0.004
5.727600,1.677,-0.079,0.002,0.068
5.760900,1.677,-0.079,0.008,0.037
5.794200,1.665,-0.079,0.007,-0.054
5.827500,1.665,-0.079,0.002,-0.082
5.860800,1.659,-0.079,0.000,-0.056
5.894100,1.665,-0.079,-0.003,-0.005
5.927400,1.653,-0.079,-0.001,0.053
5.960700,1.665,-0.079,0.004,0.021
5.994000,1.665,-0.078,0.002,-0.069
6.027300,1.665,-0.079,-0.003,-0.093
6.060600,1.665,-0.079,-0.006,-0.047
6.093900,1.671,-0.079,-0.006,0.010
6.127200,1.671,-0.079,-0.003,0.006
6.160500,1.671,-0.079,-0.005,-0.021
6.193800,1.683,-0.079,-0.008,0.036
6.227100,1.677,-0.080,-0.003,0.111
6.260400,1.689,-0.080,0.003,0.098
6.293700,1.677,-0.080,0.005,0.018
6.327000,1.683,-0.079,0.003,-0.052
6.360300,1.683,-0.079,-0.001,-0.030
6.393600,1.683,-0.079,0.000,0.033
6.426900,1.677,-0.079,0.002,0.072
6.460200,1.677,-0.079,0.007,0.052
6.493500,1.677,-0.079,0.008,-0.037
6.526800,1.665,-0.079,0.002,-0.068
6.560100,1.671,-0.079,0.000,0.005
6.593400,1.659,-0.079,0.003,0.053
6.626700,1.665,-0.079,0.006,0.007
6.660000,1.653,-0.078,0.005,-0.086
6.693300,1.659,-0.078,-0.001,-0.137
6.726600,1.665,-0.078,-0.008,-0.070
6.759900,1.665,-0.079,-0.007,0.036
6.793200,1.671,-0.079,-0.002,0.052
6.826500,1.665,-0.079,-0.001,0.000
6.859800,1.671,-0.079,-0.002,-0.054
6.893100,1.671,-0.079,-0.007,-0.044
6.926400,1.677,-0.079,-0.008,0.045
6.959700,1.677,-0.080,-0.002,0.085
6.993000,1.689,-0.079,0.001,0.025
7.026300,1.689,-0.079,0.000,-0.030
7.059600,1.683,-0.079,-0.003,-0.012
7.092900,1.683,-0.080,-0.004,0.076
7.126200,1.677,-0.080,0.003,0.125
7.159500,1.677,-0.079,0.009,0.057
7.192800,1.677,-0.079,0.008,-0.033
7.226100,1.677,-0.079,0.004,-0.065
7.259400,1.677,-0.079,0.001,-0.040
7.292700,1.665,-0.079,0.001,0.003
7.326000,1.665,-0.079,0.003,0.008
7.359300,1.659,-0.079,0.003,-0.025
7.392600,1.659,-0.079,0.001,-0.046
7.425900,1.659,-0.079,-0.001,-0.047
7.459200,1.659,-0.079,-0.003,-0.032
7.492500,1.659,-0.079,-0.003,-0.007
7.525800,1.665,-0.079,-0.002,-0.018
7.559100,1.665,-0.079,-0.004,-0.035
7.592400,1.671,-0.079,-0.006,-0.005
7.625700,1.671,-0.079,-0.005,0.030
7.659000,1.683,-0.079,-0.003,0.046
7.692300,1.677,-0.080,-0.001,0.040
7.725600,1.683,-0.079,0.000,0.014
7.758900,1.683,-0.080,0.000,-0.003
7.792200,1.677,-0.079,-0.001,-0.008
7.825500,1.689,-0.080,-0.002,0.024
7.858800,1.683,-0.080,0.000,0.065
7.892100,1.677,-0.080,0.004,0.067
7.925400,1.671,-0.079,0.006,0.034
7.958700,1.671,-0.079,0.005,0.010
7.992000,1.665,-0.079,0.006,0.008
8.025300,1.671,-0.079,0.008,-0.045
8.058600,1.665,-0.078,0.003,-0.102
8.091900,1.665,-0.079,-0.003,-0.053
8.125200,1.659,-0.079,-0.001,0.010
8.158500,1.659,-0.079,0.001,-0.011
8.191800,1.665,-0.079,-0.002,-0.032
8.225100,1.653,-0.079,-0.002,-0.040
8.258400,1.671,-0.079,-0.004,-0.051
8.291700,1.665,-0.079,-0.006,-0.020
8.325000,1.677,-0.079,-0.005,0.004
8.358300,1.671,-0.079,-0.006,0.020
8.391600,1.677,-0.080,-0.003,0.013
8.424900,1.677,-0.079,-0.005,-0.006
8.458200,1.683,-0.080,-0.007,0.054
8.491500,1.689,-0.080,0.000,0.078
8.524800,1.683,-0.080,0.002,0.023
8.558100,1.689,-0.080,0.000,0.020
8.591400,1.677,-0.080,0.003,0.035
8.624700,1.683,-0.080,0.003,0.023
8.658000,1.677,-0.080,0.003,0.039
8.691300,1.671,-0.080,0.006,0.036
8.724600,1.677,-0.079,0.007,-0.011
8.757900,1.671,-0.079,0.005,-0.034
8.791200,1.665,-0.079,0.004,-0.031
8.824500,1.665,-0.079,0.002,-0.009
8.857800,1.665,-0.079,0.004,-0.008
8.891100,1.659,-0.079,0.004,-0.071
8.924400,1.665,-0.078,-0.002,-0.099
8.957700,1.659,-0.079,-0.006,-0.042
8.991000,1.659,-0.079,-0.005,0.005
9.024300,1.665,-0.079,-0.004,0.015
9.057600,1.671,-0.079,-0.003,-0.008
9.090900,1.677,-0.079,-0.005,-0.009
9.124200,1.677,-0.080,-0.004,0.020
9.157500,1.683,-0.079,-0.003,0.011
9.190800,1.683,-0.080,-0.005,0.029
9.224100,1.689,-0.080,-0.001,0.051
9.257400,1.677,-0.080,0.001,0.019
9.290700,1.689,-0.080,-0.001,0.022
9.324000,1.683,-0.080,0.001,0.055
9.357300,1.683,-0.080,0.005,0.027
9.390600,1.683,-0.079,0.004,-0.018
9.423900,1.677,-0.079,0.002,-0.006
9.457200,1.677,-0.079,0.002,0.037
9.490500,1.665,-0.079,0.006,0.031
9.523800,1.665,-0.079,0.006,-0.032
9.557100,1.659,-0.079,0.002,-0.063
9.590400,1.659,-0.079,0.002,-0.074
9.623700,1.659,-0.079,-0.003,-0.065
9.657000,1.665,-0.079,-0.005,0.002
9.690300,1.659,-0.079,-0.002,0.031
9.723600,1.665,-0.079,-0.001,-0.002
9.756900,1.665,-0.079,-0.001,-0.048
9.790200,1.665,-0.079,-0.005,-0.061
9.823500,1.677,-0.079,-0.008,0.010
9.856800,1.677,-0.080,-0.005,0.105
9.890100,1.683,-0.080,0.003,0.081
9.923400,1.683,-0.079,0.002,-0.010
9.956700,1.689,-0.080,-0.001,-0.033
9.990000,1.683,-0.080,-0.001,-0.025
