"Time","Radiation"
0.2,94
0.4,81
0.6,80
0.8,73
1.0,92
1.2,77
1.4,79
1.6,90
1.8,87
2.0,105
2.2,91
2.4,78
2.6,106
2.8,79
3.0,94
3.2,84
3.4,95
3.6,85
3.8,93
4.0,79
4.2,83
4.4,98
4.6,88
4.8,85
5.0,90
5.2,82
5.4,91
5.6,86
5.8,97
6.0,90
6.2,74
6.4,70
6.6,79
6.8,90
7.0,90
7.2,83
7.4,86
7.6,91
7.8,82
8.0,86
8.2,79
8.4,82
8.6,102
8.8,93
9.0,90
9.2,90
9.4,82
9.6,83
9.8,76
10.0,93
